platform,username,display_name,content_text_cleaned,content_url,timestamp,scraped_at,likes_count,views_count,shares_count,comments_count,replies_count,retweets_count,hashtags,mentions,keyword_used,primary_location,secondary_location,video_id,video_duration,music_title,sentiment,sentiment_confidence,emotion,emotion_confidence,province,PER,ORG,PET,SPORT_HOBBY,INFLUENCER
tiktok,barskie999,@barskie999,dan berita baik berita baik harini perintah resmi bebas pajak kerja gaji bawah jt bulan sektor industri tentu tekstil alas kaki furnitur kulit dapat intensif upa pph pasal tanggung perintah dtp bank indonesia bi mangkas suku bunga acu bi rate besar bps level persen sumber roket channel,https://www.tiktok.com/@barskie999/video/7551017247179951365,2025-09-17T11:23:35+00:00,2025-09-19T05:47:21.407025+00:00,63400,566900,3797,1214,0,0,[],"['@Saham', '@idx']",#pemerintah,,,7551017247179951365,25,suara asli - Barskie,Neutral,0.9488,Stress,0.9864,unknown,,"[""Bank Indonesia Bi""]",,,
twitter,@univ_syiahkuala,Universitas Syiah Kuala,beritausk fakultas ilmu sosial ilmu politik universitas syiah kuala fisip usk jalin kerja sama komisi siar indonesia kpi aceh lalu penandatanganan janji kerja sama pks sekaligus gelar seminar literasi digital usk ac id fisip usk usk,https://x.com/univ_syiahkuala/status/1968844489637691756,2025-09-19T01:08:00.000Z,2025-09-19 12:52:32,0,92,0,0,0,0,"['#BeritaUSK', '#USK']",[],,None,"Darussalam, Banda Aceh",,,,Neutral,0.973,Stress,0.9836,Aceh,,"[""Usk Fakultas Ilmu Sosial Politik Universitas Syiah Kuala Fisip Usk""]",,,
tiktok,politikciki,@politikciki,gaji dpr naik puan maharani lurus kabar miring sorot soal rumah dinas join telegram berita update lain fyppp politik beritahariini foryoupage politikciki updatepolitik viral fyp foryou politikindonesia breakingnews dpr tunjangandpr gajidpr puanmaharani,https://www.tiktok.com/@politikciki/video/7543199500945378568,2025-08-27T09:47:04+00:00,2025-09-19T05:48:24.156590+00:00,368,42400,9,59,0,0,"['#fyppp', '#politik', '#BeritaHariIni', '#foryoupage', '#politikciki', '#updatepolitik', '#viral', '#fyp', '#foryou', '#politikindonesia', '#breakingnews', '#DPR', '#tunjangandpr', '#gajidpr', '#puanmaharani']",['@politikciki'],#politik,Jakarta,Indonesia,7543199500945378568,46,Epic News,Neutral,0.9528,Stress,0.9888,DKI Jakarta,"[""Puan Maharani""]","[""DPR Ri"", ""Pp Politik""]",,,"[""Puan Maharani""]"
tiktok,emakfbprofesional,@emakfbprofesional,jam ulah emakemak beritaterkini perintah menterikeuangan tuntutanrakyat,https://www.tiktok.com/@emakfbprofesional/video/7547954041242864901,2025-09-09T05:16:49+00:00,2025-09-19T05:47:41.551002+00:00,3531,137100,1278,515,0,0,"['#emakemak', '#beritaterkini', '#pemerintah', '#menterikeuangan', '#tuntutanrakyat']",[],#pemerintah,,,7547954041242864901,38,suara asli - Emak FB Pro,Negative,0.6342,Stress,0.9743,unknown,,,,,
twitter,@turudikit,San,politik indonesia mundur brp puluh ribu langkah sih,https://x.com/turudikit/status/1968869204032979276,2025-09-19T02:46:12.000Z,2025-09-19 12:51:09,0,114,0,0,0,0,[],[],,None,None,,,,Negative,0.9418,Stress,0.9721,unknown,,,,,
twitter,@brokxoli,≽ܫ≼,presiden prabowo baru laku reshuffle beri sinyal kuat seluruh batu presiden kerja maksimal sisi reshuffle kait kondisi politik indonesia ini,https://x.com/brokxoli/status/1968878412262474016,2025-09-19T03:22:48.000Z,2025-09-19 12:50:31,0,104,0,0,1,0,[],[],,None,"Queens, NY",,,,Neutral,0.8203,Stress,0.9919,unknown,"[""Prabowo Subianto""]",,,,"[""Prabowo Subianto""]"
tiktok,kumparan,@kumparan,presiden prabowo subianto tegas komitmen hapus praktik pinjam bunga tinggi rentenir lintah darat indonesia pidato antar ruu apbn ruang paripurna dpr ri jumat nyata rakyat jerat bunga pinjam masuk akal tidak boleh ada rakyat lagi pinjam uang rentenir bunga tidak masuk akal lintah darat kita hilang bumi indonesia ujar baca pidato antar ruu apbn ruang paripurna kompleks parlemen jakarta jumat solusi perintah siap dana murah lalu bank bank himbara akan salur koperasi desa lurah merah putih bunga rendah prabowo yakin langkah akan gerak ekonomi lokal desa singkat rantai distribusi logistik cipta lapang kerja kurang miskin kuat tahan pangan dok youtube tvr parlemen follow whatsapp channel kumpar dapat informasi percaya kirim langsung whatsapp kamu ketik kum pr wachannel browser kamu sekarang bisa share informasi ragu bisnisupdate update bisnis vidol prabowo sidang mpr dpr dpd rentenir koperasi info beritaterkini berita infoterkini bicarafaktalewatberita kumpar,https://www.tiktok.com/@kumparan/video/7538756871226756358,2025-08-15T10:27:02+00:00,2025-09-19T05:47:43.564266+00:00,78700,4000000,8902,11000,0,0,"['#bisnisupdate', '#update', '#bisnis', '#vidol', '#prabowo', '#sidang', '#mpr', '#dpr', '#dpd', '#rentenir', '#koperasi', '#info', '#beritaterkini', '#berita', '#infoterkini', '#bicarafaktalewatberita', '#kumparan']",[],#pemerintah,,,7538756871226756358,20,original sound - kumparan,Neutral,0.8851,Stress,0.9906,unknown,"[""Prabowo Subianto""]","[""Bank Himbara"", ""DPR Ri"", ""Koperasi Desa Lurah Merah Putih"", ""MPR Ri""]",,,"[""Prabowo Subianto""]"
tiktok,dion_wahyu,@dion_wahyu,dekat masa akhir jabat jokowi coba panjang masa jabat presiden jokowi beri karpet merah keluarga masuk lingkar kuasa baca edisi khusus tahun perintah jokowi majalah tempo co majalahtempo tempo politik dinasti jokowiviral fyp fyp viral,https://www.tiktok.com/@dion_wahyu/video/7398002901219560709,2024-08-01T03:09:43+00:00,2025-09-19T05:48:18.109584+00:00,4066,627600,1086,600,0,0,"['#MajalahTempo', '#tempo', '#politik', '#dinasti', '#Jokowi', '#viral', '#fypシ', '#fypシ']",[],#politik,,,7398002901219560709,9,suara asli - wongalitblokosuto,Neutral,0.9597,Stress,0.9874,unknown,"[""Joko Widodo""]","[""Majalah Tempo Co Majalahtem""]",,,"[""Joko Widodo"", ""Jokowi""]"
tiktok,indonesianncountry,@indonesianncountry,jakarta city indonesia cr ig michaeljae betuttriarso kopi manist jakartafypindonesiamasukberandajakartacity,https://www.tiktok.com/@indonesianncountry/video/7531423068531461432,2025-07-26T16:08:04+00:00,2025-09-19T05:49:04.958032+00:00,29500,381500,2389,799,0,0,"['#Jakarta', '#fyp', '#indonesia', '#masukberanda', '#jakartacity']",[],#indonesia,,,7531423068531461432,60,suara asli - sekilas keindahan,Neutral,0.9219,Happy,0.9708,unknown,"[""Ig Michaelja""]","[""City Indonesia""]",,,
twitter,@Catatan_ali7,CatatanAli7,teriak teriak sisa ruang percaya tokoh politik ketika tokoh idola kritik senggol ngamuk gua semua sama baik pro perintah kontra perintah para fanatik tokoh itu buat indonesia tidak mana mana,https://x.com/Catatan_ali7/status/1968865104688017708,2025-09-19T02:29:55.000Z,2025-09-19 12:51:26,8,380,0,0,2,4,[],[],,None,"Klaten, Jawa Tengah",,,,Negative,0.9335,Stress,0.9837,Jawa Tengah,,,,,
tiktok,pr.tv.idn,@pr.tv.idn,ratus mahasiswa gelar aksi demonstrasi depan gedung dpr ri tuntut copot menteri uang purbaya yudhi baru satu hari jabat massa nilai bijak perintah lebih pihak rakyat tuntut ubah segera demomahasiswa dpr jakarta beritahariini breakingnews,https://www.tiktok.com/@pr.tv.idn/video/7550105621849263365,2025-09-15T00:26:00+00:00,2025-09-19T05:47:38.533836+00:00,1868,117600,96,805,0,0,"['#DemoMahasiswa', '#DPR', '#Jakarta', '#BeritaHariIni', '#BreakingNews']",[],#pemerintah,,,7550105621849263365,61,suara asli - PR TV,Neutral,0.9656,Stress,0.991,unknown,"[""Purbaya Yudhi Sadewa""]","[""DPR Ri""]",,,
tiktok,officialradarsukabumi,@officialradarsukabumi,jalan hubung bojong haur lemkong desa bantarsari desa sukajaya tuju kalibunder alami rusa parah pernah baik sejak era an andal swadaya masyarakat warga lalu unggah tiktok yusufmaulana keluh kondisi yang hambat akses vital utama angkut hasil tani harap perintah daerah khusus bapak h asep japar segera beri perhati laku baik hingga ini belum ada respons resmi perintah kabupaten kait rencana baik jalan sebut radarsukabumi fyp jalanrusak pemerintahdaerah,https://www.tiktok.com/@officialradarsukabumi/video/7551658133542817040,2025-09-19T04:51:06+00:00,2025-09-19T05:47:40.548814+00:00,41,1139,1,6,0,0,"['#radarsukabumi', '#fyp', '#jalanrusak', '#pemerintahdaerah']",[],#pemerintah,,,7551658133542817040,15,suara asli - radarsukabumi.com,Neutral,0.8462,Stress,0.9713,unknown,"[""H Asep Japar"", ""Tok Yusufmaulana""]",,,,
tiktok,rdailyvlogg.9,@rdailyvlogg.9,presiden politik viral fyp tiktok,https://www.tiktok.com/@rdailyvlogg.9/video/7550631193818025234,2025-09-16T10:25:24+00:00,2025-09-19T05:48:21.130644+00:00,11900,231600,752,1001,0,0,"['#presiden', '#politik', '#viral', '#fyp', '#tiktok']",[],#politik,,,7550631193818025234,51,suara asli - Relaxing Life & Daily Vlog,Neutral,0.7629,Stress,0.7282,unknown,,,,,
